tile,total_rooftops,rooftops_without_solar,square_meters_with_solar_m2,panel_area_m2,district_number,year,Unemployment_Rate,Average_Age,Elderly_Population,Young_Population,Total_Population,Number_of_Houses,employed
tile_r41_c0,115,97,4742.382,566.803,16,2024,5,"42,1",23394.0,20620.0,120776,378.0,"66,2"
tile_r41_c1,146,132,3217.003,278.213,16,2024,5,"42,1",23394.0,20620.0,120776,378.0,"66,2"
tile_r41_c10,103,89,2981.716,442.278,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r41_c11,45,35,7561.095,449.985,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r41_c12,57,44,8535.71,327.029,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r41_c13,83,71,3335.791,309.257,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r41_c14,43,37,5217.854,126.578,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r41_c15,108,98,2705.302,247.177,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r41_c16,94,86,1375.683,204.685,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r41_c17,74,68,3860.349,824.49,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r41_c18,37,28,6823.685,123.017,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r41_c19,33,22,2728.308,370.279,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r41_c2,98,86,3797.88,431.203,16,2024,5,"42,1",23394.0,20620.0,120776,378.0,"66,2"
tile_r41_c20,70,64,4937.127,698.351,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r41_c21,39,33,2806.762,672.599,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r41_c22,33,30,682.812,162.64,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r41_c23,16,13,7563.86,165.482,12,2024,"3,6","40,4",12330.0,11132.0,77092,215.0,"71,8"
tile_r41_c24,1,1,0.0,0.0,12,2024,"3,6","40,4",12330.0,11132.0,77092,215.0,"71,8"
tile_r41_c25,9,5,12990.235,1025.649,12,2024,"3,6","40,4",12330.0,11132.0,77092,215.0,"71,8"
tile_r41_c26,0,0,0.0,0.0,12,2024,"3,6","40,4",12330.0,11132.0,77092,215.0,"71,8"
tile_r41_c3,67,51,7708.544,363.629,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r41_c4,20,13,9255.201,265.893,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r41_c5,55,51,2561.3,244.28,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r41_c6,43,38,3509.547,413.676,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r41_c7,30,25,11726.07,1473.403,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r41_c8,17,15,7702.949,1515.406,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r41_c9,37,33,2434.743,87.656,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r42_c0,5,4,1709.058,2.021,16,2024,5,"42,1",23394.0,20620.0,120776,378.0,"66,2"
tile_r42_c1,3,2,492.921,428.049,16,2024,5,"42,1",23394.0,20620.0,120776,378.0,"66,2"
tile_r42_c10,50,39,3526.173,322.541,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r42_c11,12,9,2781.115,31.975,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r42_c12,66,52,8950.73,567.929,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r42_c13,56,45,3379.286,315.103,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r42_c14,33,26,4720.346,197.832,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r42_c15,63,53,4022.831,248.665,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r42_c16,48,41,3018.536,327.943,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r42_c17,61,48,9787.824,2816.106,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r42_c18,21,16,11136.169,576.57,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r42_c19,21,19,6036.777,1279.911,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r42_c2,36,22,2294.629,362.076,16,2024,5,"42,1",23394.0,20620.0,120776,378.0,"66,2"
tile_r42_c20,42,39,1895.144,488.565,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r42_c21,35,28,4693.487,146.527,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r42_c22,64,56,17058.706,236.264,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r42_c23,34,29,14664.658,1409.494,12,2024,"3,6","40,4",12330.0,11132.0,77092,215.0,"71,8"
tile_r42_c24,28,24,1908.899,667.059,12,2024,"3,6","40,4",12330.0,11132.0,77092,215.0,"71,8"
tile_r42_c25,6,6,0.0,0.0,12,2024,"3,6","40,4",12330.0,11132.0,77092,215.0,"71,8"
tile_r42_c26,0,0,0.0,0.0,12,2024,"3,6","40,4",12330.0,11132.0,77092,215.0,"71,8"
tile_r42_c3,57,45,4634.846,1077.293,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r42_c4,18,13,6183.433,173.397,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r42_c5,42,30,12328.398,483.348,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r42_c6,51,42,6621.357,802.046,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r42_c7,39,35,4100.585,972.852,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r42_c8,13,11,759.132,313.152,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r42_c9,22,20,12373.958,35.275,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r43_c0,11,9,1469.518,61.691,16,2024,5,"42,1",23394.0,20620.0,120776,378.0,"66,2"
tile_r43_c1,7,5,1060.08,24.779,16,2024,5,"42,1",23394.0,20620.0,120776,378.0,"66,2"
tile_r43_c10,94,78,7283.239,591.966,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r43_c11,35,30,2537.544,293.823,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r43_c12,119,104,4447.729,583.647,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r43_c13,148,132,4730.113,348.13,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r43_c14,73,63,4065.232,344.695,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r43_c15,52,43,3046.148,300.163,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r43_c16,80,70,2046.022,382.728,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r43_c17,45,37,5478.122,2013.725,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r43_c18,14,11,2244.343,35.133,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r43_c19,27,23,9578.074,634.218,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r43_c2,82,70,7986.953,953.964,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r43_c20,38,33,4442.719,164.374,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r43_c21,16,11,11496.025,2936.303,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r43_c22,20,19,9356.599,3028.833,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r43_c23,25,23,9522.099,61.631,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r43_c24,51,46,2068.325,341.01,12,2024,"3,6","40,4",12330.0,11132.0,77092,215.0,"71,8"
tile_r43_c25,31,22,6501.133,414.033,12,2024,"3,6","40,4",12330.0,11132.0,77092,215.0,"71,8"
tile_r43_c26,1,1,0.0,0.0,12,2024,"3,6","40,4",12330.0,11132.0,77092,215.0,"71,8"
tile_r43_c3,62,56,5348.185,734.283,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r43_c4,41,33,6267.821,166.167,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r43_c5,86,68,5266.895,688.295,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r43_c6,65,48,7618.357,1373.358,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r43_c7,35,34,375.683,5.314,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r43_c8,10,9,1269.718,283.824,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r43_c9,15,13,673.22,116.135,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r44_c0,3,2,185.075,12.551,16,2024,5,"42,1",23394.0,20620.0,120776,378.0,"66,2"
tile_r44_c1,31,22,2177.367,199.615,16,2024,5,"42,1",23394.0,20620.0,120776,378.0,"66,2"
tile_r44_c10,149,138,3737.88,302.458,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r44_c11,50,39,8802.058,857.984,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r44_c12,99,88,3443.052,605.319,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r44_c13,134,124,2272.178,262.954,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r44_c14,110,91,4962.169,759.05,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r44_c15,54,46,4572.531,487.256,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r44_c16,30,26,1571.381,144.812,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r44_c17,30,29,1436.43,717.154,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r44_c18,14,10,6809.963,175.873,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r44_c19,28,23,2970.46,83.205,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r44_c2,139,118,5908.487,542.222,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r44_c20,27,18,6119.396,222.741,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r44_c21,25,20,6431.117,669.406,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r44_c22,11,9,111.818,9.654,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r44_c23,24,21,1174.933,53.995,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r44_c24,8,6,2482.166,58.018,12,2024,"3,6","40,4",12330.0,11132.0,77092,215.0,"71,8"
tile_r44_c25,46,41,5651.861,337.671,12,2024,"3,6","40,4",12330.0,11132.0,77092,215.0,"71,8"
tile_r44_c26,6,6,0.0,0.0,12,2024,"3,6","40,4",12330.0,11132.0,77092,215.0,"71,8"
tile_r44_c3,116,103,6479.775,873.248,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r44_c4,52,41,10811.599,487.975,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r44_c5,91,79,4338.353,457.943,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r44_c6,105,87,6938.885,456.085,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r44_c7,32,29,496.214,87.042,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r44_c8,14,12,7159.929,2494.817,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r44_c9,23,17,13990.867,1566.161,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r45_c0,14,10,4865.101,1599.942,16,2024,5,"42,1",23394.0,20620.0,120776,378.0,"66,2"
tile_r45_c1,120,106,3916.863,729.77,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r45_c10,25,16,12669.493,272.716,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r45_c11,37,30,2139.207,269.067,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r45_c12,117,101,4590.88,477.225,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r45_c13,141,122,4670.554,703.806,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r45_c14,82,67,4125.603,739.725,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r45_c15,55,42,4940.456,378.738,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r45_c16,64,54,4129.932,437.931,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r45_c17,15,10,4475.907,819.063,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r45_c18,39,32,5842.15,363.425,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r45_c19,33,28,2218.905,321.04,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r45_c2,163,137,6268.822,916.843,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r45_c20,31,26,6040.218,1640.646,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r45_c21,32,27,7610.133,468.976,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r45_c22,5,3,2450.238,385.333,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r45_c23,0,0,0.0,0.0,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r45_c24,2,1,190.809,1.379,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r45_c25,12,7,27882.796,1715.755,12,2024,"3,6","40,4",12330.0,11132.0,77092,215.0,"71,8"
tile_r45_c26,0,0,0.0,0.0,12,2024,"3,6","40,4",12330.0,11132.0,77092,215.0,"71,8"
tile_r45_c3,142,127,3142.144,444.016,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r45_c4,133,112,5160.24,493.506,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r45_c5,50,42,4623.603,1162.09,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r45_c6,37,29,20213.289,2821.595,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r45_c7,8,3,7959.633,436.487,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r45_c8,11,8,14041.084,869.966,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r45_c9,24,22,1138.301,17.001,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r46_c0,67,57,6060.669,662.113,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r46_c1,139,126,2869.982,550.576,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r46_c10,26,23,5464.895,142.151,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r46_c11,52,45,1857.497,417.901,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r46_c12,104,87,5238.494,685.504,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r46_c13,20,18,3093.197,124.578,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r46_c14,18,12,7560.832,2217.114,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r46_c15,94,75,7495.583,666.155,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r46_c16,58,47,2538.982,357.04,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r46_c17,6,4,516.541,221.968,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r46_c18,0,0,0.0,0.0,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r46_c19,49,44,1098.741,164.392,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r46_c2,149,133,4036.481,469.696,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r46_c20,34,27,1817.799,122.778,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r46_c21,14,10,2064.12,202.447,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r46_c22,3,2,308.416,1.379,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r46_c23,1,0,287.997,159.432,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r46_c24,5,2,1106.379,49.108,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r46_c25,16,12,20711.106,1855.734,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r46_c26,5,4,1510.895,0.0,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r46_c3,153,125,7042.901,832.531,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r46_c4,156,134,5016.815,729.949,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r46_c5,85,70,7297.122,767.492,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r46_c6,68,63,4424.696,118.619,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r46_c7,8,7,807.91,2.126,14,2024,"5,2","41,5",7973.0,7566.0,47367,51.0,"69,5"
tile_r46_c8,8,8,0.0,0.0,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r46_c9,21,17,2913.636,185.835,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r47_c0,130,115,5940.301,514.904,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r47_c1,128,112,4449.062,583.547,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r47_c10,22,15,11596.708,766.528,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r47_c11,63,52,4033.48,591.888,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r47_c12,105,83,7030.317,915.996,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r47_c13,68,58,5305.119,668.225,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r47_c14,33,28,1439.716,561.315,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r47_c15,37,29,2288.475,298.469,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r47_c16,6,2,754.634,369.992,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r47_c17,2,1,580.113,11.677,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r47_c18,31,23,5126.808,438.892,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r47_c19,42,32,3336.089,212.684,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r47_c2,100,84,4280.01,508.614,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r47_c20,8,6,523.574,115.347,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r47_c21,0,0,0.0,0.0,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r47_c22,1,1,0.0,0.0,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r47_c23,12,9,3369.287,292.249,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r47_c24,19,13,3718.708,1141.81,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r47_c25,16,10,4198.804,833.899,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r47_c26,0,0,0.0,0.0,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r47_c3,140,113,6355.078,758.101,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r47_c4,128,109,7409.116,825.193,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r47_c5,68,57,6263.778,1096.382,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r47_c6,77,65,3549.16,329.387,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r47_c7,104,81,8165.834,731.497,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r47_c8,24,19,1962.723,173.214,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r47_c9,7,4,14114.993,1497.79,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r48_c0,164,135,6957.006,993.96,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r48_c1,130,113,3942.826,809.539,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r48_c10,48,39,3767.915,904.431,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r48_c11,81,64,3873.31,531.767,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r48_c12,57,50,2240.505,161.978,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r48_c13,23,15,2354.738,182.352,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r48_c14,14,9,2200.047,72.741,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r48_c15,0,0,0.0,0.0,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r48_c16,7,5,559.164,220.183,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r48_c17,58,46,5184.13,759.621,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r48_c18,66,44,8035.25,952.079,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r48_c19,25,22,652.598,39.799,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r48_c2,122,106,3571.796,372.824,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r48_c20,7,4,2171.019,823.033,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r48_c21,0,0,0.0,0.0,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r48_c22,9,6,485.583,105.244,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r48_c23,11,9,322.166,62.375,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r48_c24,1,0,101.825,15.592,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r48_c25,1,1,0.0,0.0,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r48_c26,0,0,0.0,0.0,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r48_c3,77,66,3591.571,503.986,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r48_c4,115,98,5579.751,447.364,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r48_c5,74,66,2151.312,719.006,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r48_c6,61,47,3888.853,293.565,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r48_c7,64,51,7721.278,601.107,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r48_c8,27,21,23392.656,2831.207,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r48_c9,8,6,2057.064,225.782,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r49_c0,123,109,4547.128,250.272,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r49_c1,48,39,2303.363,735.847,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r49_c10,24,17,2635.105,162.648,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r49_c11,118,105,6684.969,774.83,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r49_c12,47,40,2534.114,214.132,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r49_c13,76,70,838.875,33.772,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r49_c14,17,14,2528.857,791.238,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r49_c15,0,0,0.0,0.0,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r49_c16,7,5,1105.687,155.529,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r49_c17,6,4,508.998,24.84,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r49_c18,20,13,1062.789,228.097,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r49_c19,2,2,0.0,0.0,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r49_c2,74,54,5408.758,671.518,15,2024,"3,9","41,2",12201.0,14468.0,76280,311.0,"68,5"
tile_r49_c20,4,2,668.223,10.718,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r49_c21,12,9,502.411,44.245,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r49_c22,10,6,612.889,87.102,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r49_c23,34,28,732.161,150.421,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r49_c24,1,1,0.0,0.0,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r49_c25,0,0,0.0,0.0,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
tile_r49_c26,0,0,0.0,0.0,13,2024,"3,6","42,4",18288.0,16055.0,95475,275.0,"66,4"
