year,tile,total_rooftops,rooftops_without_solar,square_meters_with_solar_m2,panel_area_m2,tile_centroid_lat,tile_centroid_lon,district_number,Unemployment_Rate,Average_Age,Elderly_Population,Young_Population,Total_Population,employed,tile_encoded,panel_area_lag1,pv_price,ev_count_164m,ev_points_164m
2006,tile_r30_c25,41,35,4327.978,237.133,48.186625,11.579254,11,7.7,39.4,10377.0,10526.0,66992,71.1,639,160.35133333333334,5440.0,0,0
2007,tile_r30_c25,43,36,4743.087,263.4716666666667,48.186625,11.579254,11,7.233333333333333,39.4,10477.0,10536.0,67336,71.06666666666666,639,237.133,4893.333333333333,0,0
2008,tile_r30_c25,46,38,5158.196,289.81033333333335,48.186625,11.579254,11,6.766666666666667,39.4,10577.0,10546.0,67679,71.03333333333333,639,263.4716666666667,4346.666666666667,0,0
2009,tile_r30_c25,48,39,5573.305,316.149,48.186625,11.579254,11,6.3,39.4,10677.0,10556.0,68023,71.0,639,289.81033333333335,3800.0,0,0
2010,tile_r30_c25,48,39,5858.707333333334,461.30566666666664,48.186625,11.579254,11,5.933333333333334,39.36666666666667,10839.333333333334,10687.0,69517,71.2,639,316.149,3250.0,0,0
2011,tile_r30_c25,48,40,6144.109666666666,606.4623333333334,48.186625,11.579254,11,5.566666666666666,39.33333333333333,11001.666666666666,10818.0,71012,71.39999999999999,639,461.30566666666664,2700.0,0,0
2012,tile_r30_c25,48,40,6429.512,751.619,48.186625,11.579254,11,5.2,39.3,11164.0,10949.0,72506,71.6,639,606.4623333333334,2150.0,0,0
2013,tile_r30_c25,47,39,5547.787333333334,672.3953333333334,48.186625,11.579254,11,5.133333333333334,39.36666666666667,11319.0,10999.666666666666,73500,71.8,639,751.619,1950.0,0,0
2014,tile_r30_c25,45,38,4666.062666666667,593.1716666666666,48.186625,11.579254,11,5.066666666666666,39.43333333333333,11474.0,11050.333333333334,74494,72.0,639,672.3953333333334,1750.0,0,0
2015,tile_r30_c25,44,37,3784.338,513.948,48.186625,11.579254,11,5.0,39.5,11629.0,11101.0,75488,72.2,639,593.1716666666666,1550.0,0,0
2016,tile_r30_c25,44,38,4331.3640000000005,580.0926666666667,48.186625,11.579254,11,4.533333333333333,39.56666666666667,11621.0,11137.666666666666,75357,72.10000000000001,639,513.948,1483.3333333333333,1,1
2017,tile_r30_c25,45,38,4878.39,646.2373333333333,48.186625,11.579254,11,4.066666666666666,39.63333333333333,11613.0,11174.333333333334,75225,72.0,639,580.0926666666667,1416.6666666666667,1,3
2018,tile_r30_c25,45,39,5425.416,712.382,48.186625,11.579254,11,3.6,39.7,11605.0,11211.0,75094,71.9,639,646.2373333333333,1350.0,2,4
2019,tile_r30_c25,46,40,7870.1255,602.7189999999999,48.186625,11.579254,11,4.05,39.75,11677.5,11330.0,75546,71.85,639,712.382,1315.0,2,4
2020,tile_r30_c25,47,40,10314.835,493.056,48.186625,11.579254,11,4.5,39.8,11750.0,11449.0,75999,71.8,639,602.7189999999999,1280.0,2,4
2021,tile_r30_c25,46,40,7502.317499999999,525.9865,48.186625,11.579254,11,4.25,39.75,11687.0,11572.5,76500,71.85,639,493.056,1415.0,2,4
2022,tile_r30_c25,46,40,4689.8,558.917,48.186625,11.579254,11,4.0,39.7,11624.0,11696.0,77002,71.9,639,525.9865,1550.0,2,4
2023,tile_r30_c25,48,42,5857.9365,522.9115,48.186625,11.579254,11,4.15,39.75,11707.5,11625.0,77142,71.95,639,558.917,1450.0,2,4
2024,tile_r30_c25,50,44,7026.073,486.906,48.186625,11.579254,11,4.3,39.8,11791.0,11554.0,77281,72.0,639,522.9115,1350.0,2,4
2003,tile_r30_c26,4,3,2065.871,0.0,48.188242,11.579254,11,6.2,40.1,9410.0,9796.0,61886,71.9,640,,5000.0,0,0
2004,tile_r30_c26,3,2,1377.2473333333332,0.0,48.188242,11.579254,11,6.7,39.86666666666667,9732.333333333334,10039.333333333334,63588,71.63333333333334,640,0.0,5146.666666666667,0,0
2005,tile_r30_c26,1,1,688.6236666666666,0.0,48.188242,11.579254,11,7.2,39.63333333333333,10054.666666666666,10282.666666666666,65290,71.36666666666666,640,0.0,5293.333333333333,0,0
2006,tile_r30_c26,0,0,0.0,0.0,48.188242,11.579254,11,7.7,39.4,10377.0,10526.0,66992,71.1,640,0.0,5440.0,0,0
2007,tile_r30_c26,1,1,796.446,2.2113333333333336,48.188242,11.579254,11,7.233333333333333,39.4,10477.0,10536.0,67336,71.06666666666666,640,0.0,4893.333333333333,0,0
2008,tile_r30_c26,2,1,1592.892,4.422666666666667,48.188242,11.579254,11,6.766666666666667,39.4,10577.0,10546.0,67679,71.03333333333333,640,2.2113333333333336,4346.666666666667,0,0
2009,tile_r30_c26,3,2,2389.338,6.634,48.188242,11.579254,11,6.3,39.4,10677.0,10556.0,68023,71.0,640,4.422666666666667,3800.0,0,0
2010,tile_r30_c26,3,2,2125.4726666666666,4.422666666666666,48.188242,11.579254,11,5.933333333333334,39.36666666666667,10839.333333333334,10687.0,69517,71.2,640,6.634,3250.0,0,0
2011,tile_r30_c26,3,2,1861.6073333333334,2.211333333333333,48.188242,11.579254,11,5.566666666666666,39.33333333333333,11001.666666666666,10818.0,71012,71.39999999999999,640,4.422666666666666,2700.0,0,0
2012,tile_r30_c26,3,2,1597.742,0.0,48.188242,11.579254,11,5.2,39.3,11164.0,10949.0,72506,71.6,640,2.211333333333333,2150.0,0,0
2013,tile_r30_c26,3,2,1065.1613333333335,0.0,48.188242,11.579254,11,5.133333333333334,39.36666666666667,11319.0,10999.666666666666,73500,71.8,640,0.0,1950.0,0,0
2014,tile_r30_c26,2,2,532.5806666666667,0.0,48.188242,11.579254,11,5.066666666666666,39.43333333333333,11474.0,11050.333333333334,74494,72.0,640,0.0,1750.0,0,0
2015,tile_r30_c26,2,2,0.0,0.0,48.188242,11.579254,11,5.0,39.5,11629.0,11101.0,75488,72.2,640,0.0,1550.0,0,0
2016,tile_r30_c26,2,2,0.0,0.0,48.188242,11.579254,11,4.533333333333333,39.56666666666667,11621.0,11137.666666666666,75357,72.10000000000001,640,0.0,1483.3333333333333,0,0
2017,tile_r30_c26,2,2,0.0,0.0,48.188242,11.579254,11,4.066666666666666,39.63333333333333,11613.0,11174.333333333334,75225,72.0,640,0.0,1416.6666666666667,0,0
2018,tile_r30_c26,2,2,0.0,0.0,48.188242,11.579254,11,3.6,39.7,11605.0,11211.0,75094,71.9,640,0.0,1350.0,0,0
2019,tile_r30_c26,2,2,0.0,0.0,48.188242,11.579254,11,4.05,39.75,11677.5,11330.0,75546,71.85,640,0.0,1315.0,0,0
2020,tile_r30_c26,2,2,0.0,0.0,48.188242,11.579254,11,4.5,39.8,11750.0,11449.0,75999,71.8,640,0.0,1280.0,0,0
2021,tile_r30_c26,3,3,0.0,0.0,48.188242,11.579254,11,4.25,39.75,11687.0,11572.5,76500,71.85,640,0.0,1415.0,0,0
2022,tile_r30_c26,4,4,0.0,0.0,48.188242,11.579254,11,4.0,39.7,11624.0,11696.0,77002,71.9,640,0.0,1550.0,0,0
2023,tile_r30_c26,4,4,753.386,0.0,48.188242,11.579254,11,4.15,39.75,11707.5,11625.0,77142,71.95,640,0.0,1450.0,0,0
2024,tile_r30_c26,4,3,1506.772,0.0,48.188242,11.579254,11,4.3,39.8,11791.0,11554.0,77281,72.0,640,0.0,1350.0,0,0
2003,tile_r30_c3,42,37,12984.463,191.595,48.120702,11.579254,5,5.6,41.2,7540.0,6326.0,51636,75.0,641,,5000.0,0,0
2004,tile_r30_c3,40,34,14631.396333333332,176.49766666666667,48.120702,11.579254,5,5.333333333333333,41.0,7629.666666666667,6414.333333333333,52551,75.06666666666666,641,191.595,5146.666666666667,0,0
2005,tile_r30_c3,38,31,16278.329666666667,161.40033333333332,48.120702,11.579254,5,5.066666666666666,40.800000000000004,7719.333333333333,6502.666666666667,53467,75.13333333333334,641,176.49766666666667,5293.333333333333,0,0
2006,tile_r30_c3,36,28,17925.263,146.303,48.120702,11.579254,5,4.8,40.6,7809.0,6591.0,54382,75.2,641,161.40033333333332,5440.0,0,0
2007,tile_r30_c3,39,31,17804.303666666667,214.91733333333332,48.120702,11.579254,5,4.433333333333334,40.46666666666667,7834.666666666667,6725.333333333333,54785,75.13333333333334,641,146.303,4893.333333333333,0,0
2008,tile_r30_c3,42,33,17683.34433333333,283.53166666666664,48.120702,11.579254,5,4.066666666666666,40.333333333333336,7860.333333333333,6859.666666666667,55187,75.06666666666666,641,214.91733333333332,4346.666666666667,0,0
2009,tile_r30_c3,45,36,17562.385,352.146,48.120702,11.579254,5,3.7,40.2,7886.0,6994.0,55590,75.0,641,283.53166666666664,3800.0,0,0
2010,tile_r30_c3,42,32,19485.359,387.766,48.120702,11.579254,5,3.4333333333333336,40.1,7987.333333333333,7267.666666666667,56687,74.86666666666666,641,352.146,3250.0,0,0
2011,tile_r30_c3,38,29,21408.333,423.38599999999997,48.120702,11.579254,5,3.1666666666666665,40.0,8088.666666666667,7541.333333333333,57784,74.73333333333333,641,387.766,2700.0,0,0
2012,tile_r30_c3,35,25,23331.307,459.006,48.120702,11.579254,5,2.9,39.9,8190.0,7815.0,58881,74.6,641,423.38599999999997,2150.0,0,0
2013,tile_r30_c3,36,29,19154.802,339.85066666666665,48.120702,11.579254,5,2.9,39.93333333333333,8292.333333333334,8008.0,59752,74.46666666666667,641,459.006,1950.0,0,0
2014,tile_r30_c3,37,32,14978.297,220.69533333333334,48.120702,11.579254,5,2.9,39.96666666666667,8394.666666666666,8201.0,60624,74.33333333333333,641,339.85066666666665,1750.0,0,0
2015,tile_r30_c3,38,36,10801.792,101.54,48.120702,11.579254,5,2.9,40.0,8497.0,8394.0,61495,74.2,641,220.69533333333334,1550.0,0,0
2016,tile_r30_c3,39,35,10250.306,173.38066666666668,48.120702,11.579254,5,2.7333333333333334,40.1,8541.0,8475.666666666666,61449,73.96666666666667,641,101.54,1483.3333333333333,1,1
2017,tile_r30_c3,40,35,9698.82,245.22133333333335,48.120702,11.579254,5,2.5666666666666664,40.199999999999996,8585.0,8557.333333333334,61402,73.73333333333333,641,173.38066666666668,1416.6666666666667,1,3
2018,tile_r30_c3,41,34,9147.334,317.062,48.120702,11.579254,5,2.4,40.3,8629.0,8639.0,61356,73.5,641,245.22133333333335,1350.0,2,4
2019,tile_r30_c3,42,35,13865.282500000001,363.844,48.120702,11.579254,5,2.95,40.4,8761.5,8706.0,61854,73.5,641,317.062,1315.0,2,4
2020,tile_r30_c3,44,36,18583.231,410.626,48.120702,11.579254,5,3.5,40.5,8894.0,8773.0,62353,73.5,641,363.844,1280.0,2,4
2021,tile_r30_c3,46,36,17162.363,372.61699999999996,48.120702,11.579254,5,3.15,40.45,8963.5,8907.5,62868,73.45,641,410.626,1415.0,2,4
2022,tile_r30_c3,47,37,15741.495,334.608,48.120702,11.579254,5,2.8,40.4,9033.0,9042.0,63383,73.4,641,372.61699999999996,1550.0,2,4
2023,tile_r30_c3,46,38,15018.641,292.449,48.120702,11.579254,5,3.2,40.55,9143.0,9039.5,63678,73.45,641,334.608,1450.0,2,4
2024,tile_r30_c3,46,38,14295.787,250.29,48.120702,11.579254,5,3.6,40.7,9253.0,9037.0,63972,73.5,641,292.449,1350.0,2,4
2003,tile_r30_c4,39,31,30016.728,630.344,48.123701,11.579254,5,5.6,41.2,7540.0,6326.0,51636,75.0,642,,5000.0,0,0
2004,tile_r30_c4,43,34,27167.399999999998,594.3723333333334,48.123701,11.579254,5,5.333333333333333,41.0,7629.666666666667,6414.333333333333,52551,75.06666666666666,642,630.344,5146.666666666667,0,0
2005,tile_r30_c4,46,38,24318.072,558.4006666666667,48.123701,11.579254,5,5.066666666666666,40.800000000000004,7719.333333333333,6502.666666666667,53467,75.13333333333334,642,594.3723333333334,5293.333333333333,0,0
2006,tile_r30_c4,50,41,21468.744,522.429,48.123701,11.579254,5,4.8,40.6,7809.0,6591.0,54382,75.2,642,558.4006666666667,5440.0,0,0
2007,tile_r30_c4,48,38,22714.826333333334,630.9756666666666,48.123701,11.579254,5,4.433333333333334,40.46666666666667,7834.666666666667,6725.333333333333,54785,75.13333333333334,642,522.429,4893.333333333333,0,0
2008,tile_r30_c4,46,36,23960.908666666666,739.5223333333333,48.123701,11.579254,5,4.066666666666666,40.333333333333336,7860.333333333333,6859.666666666667,55187,75.06666666666666,642,630.9756666666666,4346.666666666667,0,0
2009,tile_r30_c4,44,33,25206.991,848.069,48.123701,11.579254,5,3.7,40.2,7886.0,6994.0,55590,75.0,642,739.5223333333333,3800.0,0,0
